slug,name,url,ref_title,authors,ref_year,ref_source,isbn_doi,license,keywords,scale_denominator,language,description
japan_kobe,"Kobe, Hyogo, Japan",https://www.gsj.jp/Map/EN/geology4-11.html,Geology of the Kobe District,"Kazuo HUZITA, Taro KASAMA",1983,https://www.gsj.jp/Map/EN/docs/5man_doc/11/11_049.htm,,Geological Survey of Japan,"11ï¼»KYOTOï¼½-049;HYOGO;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Kobe District
japan_kodomari,"Kodomari, Aomori, Japan",https://www.gsj.jp/Map/EN/geology4-5.html,"Explanatory Text of the Geological Map of Japan, Kodomari","Konroku TSUSHIMA, Fujio UEMURA",1959,https://www.gsj.jp/Map/EN/docs/5man_doc/05/05_010.htm,,Geological Survey of Japan,"05ï¼»AOMORIï¼½-010;AOMORI;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Kodomari"
japan_kofu,"Kofu, Yamanashi, Japan",https://www.gsj.jp/Map/EN/geology4-8.html,"Explanatory Text of the Geological Map of Japan, Kofu",Masato KATADA,1956,https://www.gsj.jp/Map/EN/docs/5man_doc/08/08_059.htm,,Geological Survey of Japan,"08 [TOKYO]-059;YAMANASHI;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Kofu"
japan_koguchiseto,"Koguchiseto, Ishikawa, Japan",https://www.gsj.jp/Map/EN/geology4-10.html,"Explanatory Text of the Geological Map of Japan, Koguchiseto",Isao IMAI,1965,https://www.gsj.jp/Map/EN/docs/5man_doc/10/10_013.htm,,Geological Survey of Japan,"10ï¼»KANAZAWAï¼½-013;ISHIKAWA;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Koguchiseto"
japan_kokawa,"Kokawa, Wakayama, Osaka, Japan",https://www.gsj.jp/Map/EN/geology4-11.html,Geology of the Kokawa District,"Hiroshi MAKIMOTO, Takao MIYATA, Kiyohide MIZUNO and Akira SANGAWA",2004,https://www.gsj.jp/Map/EN/docs/5man_doc/11/11_081.htm,,"Geological Survey of Japan, AIST","11ï¼»KYOTOï¼½-081;WAKAYAMA, OSAKA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Kokawa District
japan_kokura,"Kokura, Fukuoka, Yamaguchi, Japan",https://www.gsj.jp/Map/EN/geology4-14.html,Geology of the Kokura District,"Satoshi NAKAE, Masanori OZAKI, Masamichi OTA, Yoshitaka YABUMOTO, Hirohisa MATSUURA and Suzuomi TOMITA",1998,https://www.gsj.jp/Map/EN/docs/5man_doc/14/14_034.htm,,Geological Survey of Japan,"14 [FUKUOKA]-034;FUKUOKA, YAMAGUCHI;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Kokura District
japan_komoro,"Komoro, Nagano, Japan",https://www.gsj.jp/Map/EN/geology4-8.html,Geology of the Komoro District,"Shimpei KAWACHI, Shigeo ARAMAKI",1979,https://www.gsj.jp/Map/EN/docs/5man_doc/08/08_013.htm,,Geological Survey of Japan,"08ï¼»TOKYOï¼½-013;NAGANO;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Komoro District
japan_konosu,"Yorii, Saitama, Gunma, Japan",https://www.gsj.jp/Map/EN/geology4-8.html,Geology of the Yorii District,"Hiroshi MAKIMOTO, Keiji TAKEUCHI",1992,https://www.gsj.jp/Map/EN/docs/5man_doc/08/08_027.htm,,Geological Survey of Japan,"08ï¼»TOKYOï¼½-027;SAITAMA, GUNMA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Yorii District
japan_konoura,"Konoura, Nagasaki, Japan",https://www.gsj.jp/Map/EN/geology4-15.html,Geology of the Konoura District,"Hitoshi HATTORI, Eiji ENOUE and Kazunori MATSUI",1993,https://www.gsj.jp/Map/EN/docs/5man_doc/15/15_016.htm,,Geological Survey of Japan,"15 [KAGOSHIMA]-016;NAGASAKI;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Konoura District
japan_kotaki,"Kotaki, Niigata, Nagano, Japan",https://www.gsj.jp/Map/EN/geology4-10.html,Geology of the Kotaki District,"Hideaki NAGAMORI, Makoto TAKEUCHI, Ryuta FURUKAWA, Tsutomu NAKAZAWA and Shun NAKANO",2010,https://www.gsj.jp/Map/EN/docs/5man_doc/10/10_019.htm,,"Geological Survey of Japan, AIST","10ï¼»KANAZAWAï¼½-019;NIIGATA, NAGANO;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Kotaki District
japan_koyasan,"Koyasan, Wakayama, Nara, Japan",https://www.gsj.jp/Map/EN/geology4-11.html,"Explanatory Text of the Geological Map of Japan, Koyasan","Ken HIRAYAMA, Nobukazu KAMBE",1959,https://www.gsj.jp/Map/EN/docs/5man_doc/11/11_082.htm,,Geological Survey of Japan,"11ï¼»KYOTOï¼½-082;WAKAYAMA, NARA;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Koyasan"
japan_kuju,"Kuju, Oita, Japan",https://www.gsj.jp/Map/EN/geology4-14.html,Geology of the Kuju District,Koji ONO,1963,https://www.gsj.jp/Map/EN/docs/5man_doc/14/14_086.htm,,Geological Survey of Japan,"14 [FUKUOKA]-086;OITA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Kuju District
japan_kumagawa,"Kumagawa, Fukui, Shiga, Kyoto, Japan",https://www.gsj.jp/Map/EN/geology4-11.html,Geology of the Kumagawa District,"Satoshi NAKAE, Toshikazu YOSHIOKA",1998,https://www.gsj.jp/Map/EN/docs/5man_doc/11/11_004.htm,,Geological Survey of Japan,"11ï¼»KYOTOï¼½-004;FUKUI, SHIGA, KYOTO;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Kumagawa District
japan_kumata,"Kumata, Miyazaki, Oita, Japan",https://www.gsj.jp/Map/EN/geology4-15.html,Geology of the Kumata District,"Kimio OKUMURA, Akira SAKAI, Masaki TAKAHASHI, Kazuhiro MIYAZAKI and Hideo HOSHIZUMI",1998,https://www.gsj.jp/Map/EN/docs/5man_doc/15/15_034.htm,,Geological Survey of Japan,"15 [KAGOSHIMA]-034;MIYAZAKI, OITA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Kumata District
japan_kuraoka,"Kuraoka, Miyazaki, Kumamoto, Japan",https://www.gsj.jp/Map/EN/geology4-15.html,"Explanatory Text of the Geological Map of Japan, Kuraoka",Nobukazu KAMBE,1958,https://www.gsj.jp/Map/EN/docs/5man_doc/15/15_042.htm,,Geological Survey of Japan,"15 [KAGOSHIMA]-042;MIYAZAKI, KUMAMOTO;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Kuraoka"
japan_kurayoshi,"Kurayoshi, Tottori, Okayama, Japan",https://www.gsj.jp/Map/EN/geology4-12.html,"Explanatory Text of the Geological Map of Japan, Aoya and Kurayoshi (12[OKAYAMA]-010, 020)","Masaro MURAYAMA, Atsushi OZAWA",1961,https://www.gsj.jp/Map/EN/docs/5man_doc/12/12_020.htm,,Geological Survey of Japan,"12 [OKAYAMA]-020;TOTTORI, OKAYAMA;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Aoya and Kurayoshi (12[OKAYAMA]-010, 020)"
japan_kure,"Kure, Hiroshima, Japan",https://www.gsj.jp/Map/EN/geology4-13.html,Geology of the Kure District,"Sadao HIGASHIMOTO, Hirohisa MATSUURA, Kiyohide MIZUNO and Kiyoo KAWADA",1985,https://www.gsj.jp/Map/EN/docs/5man_doc/13/13_014.htm,,Geological Survey of Japan,"13 [KOCHI]-014;HIROSHIMA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Kure District
japan_kuroishi,"Kuroishi, Aomori, Japan",https://www.gsj.jp/Map/EN/geology4-5.html,Geology of the Kuroishi District,"Hirofumi MURAOKA, Hirokazu HASE",1990,https://www.gsj.jp/Map/EN/docs/5man_doc/05/05_029.htm,,Geological Survey of Japan,"05ï¼»AOMORIï¼½-029;AOMORI;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Kuroishi District
japan_kyoto_seihokubu,"Kyoto Seihokubu, Kyoto, Japan",https://www.gsj.jp/Map/EN/geology4-11.html,Geology of the Kyoto-Seihokubu District,"Nobuhiro IMOTO, Daikichiro SHIMIZU, Makoto MUSASHINO and Shiro ISHIDA",1989,https://www.gsj.jp/Map/EN/docs/5man_doc/11/11_027.htm,,Geological Survey of Japan,"11ï¼»KYOTOï¼½-027;KYOTO;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Kyoto-Seihokubu District
japan_kyoto_seinambu,"Kyoto Seinambu, Kyoto, Osaka, Japan",https://www.gsj.jp/Map/EN/geology4-11.html,Geology of the Kyoto-Seinambu District,"Yoshinori MIYACHI, Toshio KUSUNOKI, Makoto MUSASHINO, Yoshiaki TAINOSHO and Nobuhiro IMOTO",2005,https://www.gsj.jp/Map/EN/docs/5man_doc/11/11_039.htm,,"Geological Survey of Japan, AIST","11ï¼»KYOTOï¼½-039;KYOTO, OSAKA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Kyoto-Seinambu District
japan_kyoto_tohokubu,"Kyoto Tohokubu, Shiga, Kyoto, Japan",https://www.gsj.jp/Map/EN/geology4-11.html,Geology of the Kyoto-Tohokubu District,"Katsumi KIMURA, Toshikazu YOSHIOKA, Nobuhiro IMOTO, Satoshi TANAKA, Makoto MUSASHINO and Yuhei TAKAHASHI",1998,https://www.gsj.jp/Map/EN/docs/5man_doc/11/11_028.htm,,Geological Survey of Japan,"11ï¼»KYOTOï¼½-028;SHIGA, KYOTO;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Kyoto-Tohokubu District
japan_maizuru,"Maizuru, Kyoto, Fukui, Japan",https://www.gsj.jp/Map/EN/geology4-11.html,"Explanatory Text of the Geological Map of Japan, Maizuru","Sachio IGI, Kazuo KURODA and Hitoshi HATTORI",1961,https://www.gsj.jp/Map/EN/docs/5man_doc/11/11_002.htm,,Geological Survey of Japan,"11ï¼»KYOTOï¼½-002;KYOTO, FUKUI;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Maizuru"
japan_makabe,"Makabe, Ibaraki, Japan",https://www.gsj.jp/Map/EN/geology4-8.html,Geology of the Makabe District,"Kazuhiro MIYAZAKI, Masakatsu SASADA and Toshikazu YOSHIOKA",1996,https://www.gsj.jp/Map/EN/docs/5man_doc/08/08_020.htm,,Geological Survey of Japan,"08ï¼»TOKYOï¼½-020;IBARAKI;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Makabe District
japan_mamba,"Mamba, Gunma, Saitama, Japan",https://www.gsj.jp/Map/EN/geology4-8.html,Geology of the Mamba District,"Masahiro OKUBO, Mankichi HORIGUCHI",1969,https://www.gsj.jp/Map/EN/docs/5man_doc/08/08_026.htm,,Geological Survey of Japan,"08ï¼»TOKYOï¼½-026;GUNMA, SAITAMA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Mamba District
japan_matsue,"Matsue, Shimane, Tottori, Japan",https://www.gsj.jp/Map/EN/geology4-12.html,Geology of the Matsue District,"Kazuhiko KANO, Seiki YAMAUCHI, Katsumi TAKAYASU, Hirohisa MATSUURA and MIchiaki BUNNO",1994,https://www.gsj.jp/Map/EN/docs/5man_doc/12/12_017.htm,,Geological Survey of Japan,"12 [OKAYAMA]-017;SHIMANE, TOTTORI;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Matsue District
japan_matsumoto,"Matsumoto, Nagano, Japan",https://www.gsj.jp/Map/EN/geology4-10.html,Geology of the Matsumoto District,"Satoru HARAYAMA, Tsutomu OTSUKA, Junichi SAKAI, Tomoyoshi KOSAKA and Masao KOMAZAWA",2009,https://www.gsj.jp/Map/EN/docs/5man_doc/10/10_046.htm,,"Geological Survey of Japan, AIST","10ï¼»KANAZAWAï¼½-046;NAGANO;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Matsumoto District
japan_matsushima,"Matsushima, Miyagi, Japan",https://www.gsj.jp/Map/EN/geology4-6.html,Geology of the Matsushima District,"Takemasa ISHI, Yukio YANAGISAWA, Shoichi YAMAGUCHI, Akira SANGAWA, Kyuya MATSUNO and Toshio HIROSHIMA",1982,https://www.gsj.jp/Map/EN/docs/5man_doc/06/06_089.htm,,Geological Survey of Japan,"06ï¼»AKITAï¼½-089;MIYAGI;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Matsushima District
japan_miemachi,"Miemachi, Oita, Japan",https://www.gsj.jp/Map/EN/geology4-15.html,Geology of the Miemachi District,"Akira SAKAI, Yoji TERAOKA, Kazuhiro MIYAZAKI, Hideo HOSHIZUMI and Yukio SAKAMAKI",1993,https://www.gsj.jp/Map/EN/docs/5man_doc/15/15_024.htm,,Geological Survey of Japan,"15 [KAGOSHIMA]-024;OITA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Miemachi District
japan_mihonoseki,"Mihonoseki, Shimane, Tottori, Japan",https://www.gsj.jp/Map/EN/geology4-12.html,Geology of the Mihonoseki District,"Kazuhiko KANO, Shun NAKANO",1985,https://www.gsj.jp/Map/EN/docs/5man_doc/12/12_008.htm,,Geological Survey of Japan,"12 [OKAYAMA]-008;SHIMANE, TOTTORI;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Mihonoseki District
japan_mikado,"Mikado, Miyazaki, Japan",https://www.gsj.jp/Map/EN/geology4-15.html,Geology of the Mikado District,"Isao IMAI, Yoji TERAOKA, Kimio OKUMURA and Koji ONO",1979,https://www.gsj.jp/Map/EN/docs/5man_doc/15/15_052.htm,,Geological Survey of Japan,"15 [KAGOSHIMA]-052;MIYAZAKI;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Mikado District
japan_mikkaichi,"Mikkaichi, Toyama, Japan",https://www.gsj.jp/Map/EN/geology4-10.html,Geology of the Mikkaichi District,Yasuo SUMI,1967,https://www.gsj.jp/Map/EN/docs/5man_doc/10/10_017.htm,,Geological Survey of Japan,"10ï¼»KANAZAWAï¼½-017;TOYAMA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Mikkaichi District
japan_mikkamachi,"Mikkamachi, Gifu, Japan",https://www.gsj.jp/Map/EN/geology4-10.html,Geology of the Mikkamachi District,Kiyoo KAWADA,1982,https://www.gsj.jp/Map/EN/docs/5man_doc/10/10_051.htm,,Geological Survey of Japan,"10ï¼»KANAZAWAï¼½-051;GIFU;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Mikkamachi District
japan_mikomoto_jima,"Mikomotojima, Shizuoka, Japan",https://www.gsj.jp/Map/EN/geology4-8.html,"Explanatory Text of the Geological Map of Japan, Mikomotojima",Kiyoshi SUMI,1958,https://www.gsj.jp/Map/EN/docs/5man_doc/08/08_109.htm,,Geological Survey of Japan,"08ï¼»TOKYOï¼½-109;SHIZUOKA;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Mikomotojima"
japan_mimmaya,"Mimmaya, Aomori, Japan",https://www.gsj.jp/Map/EN/geology4-5.html,"Explanatory Text of the Geological Map of Japan, Mimmaya","Ryohei OTA, Atsushi OZAWA and Koji ONO",1957,https://www.gsj.jp/Map/EN/docs/5man_doc/05/05_005.htm,,Geological Survey of Japan,"05ï¼»AOMORIï¼½-005;AOMORI;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Mimmaya"
japan_mino,"Mino, Gifu, Japan",https://www.gsj.jp/Map/EN/geology4-10.html,Geology of the Mino District,Koji WAKITA,1995,https://www.gsj.jp/Map/EN/docs/5man_doc/10/10_082.htm,,Geological Survey of Japan,"10ï¼»KANAZAWAï¼½-082;GIFU;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Mino District
japan_misaki,"Misaki, Kanagawa, Japan",https://www.gsj.jp/Map/EN/geology4-8.html,Geology of the Misaki District,"Kisaburo KODAMA, Shigefumi OKA and Takashi MITSUNASHI",1980,https://www.gsj.jp/Map/EN/docs/5man_doc/08/08_093.htm,,Geological Survey of Japan,"08ï¼»TOKYOï¼½-093;KANAGAWA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Misaki District
japan_mishima,"Mishima, Ehime, Kochi, Tokushima, Japan",https://www.gsj.jp/Map/EN/geology4-13.html,"Explanatory Text of the Geological Map of Japan, Mishima",Masatami DOI,1964,https://www.gsj.jp/Map/EN/docs/5man_doc/13/13_041.htm,,Geological Survey of Japan,"13 [KOCHI]-041;EHIME, KOCHI, TOKUSHIMA;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Mishima"
japan_mitai,"Mitai, Miyazaki, Oita, Kumamoto, Japan",https://www.gsj.jp/Map/EN/geology4-15.html,"Explanatory Text of the Geological Map of Japan, Mitai","Masatsugu SAITO, Nobukazu KAMBE and Masato KATADA",1958,https://www.gsj.jp/Map/EN/docs/5man_doc/15/15_033.htm,,Geological Survey of Japan,"15 [KAGOSHIMA]-033;MIYAZAKI, OITA, KUMAMOTO;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Mitai"
japan_mitake_shosenkyo,"Mitake Shosenkyo, Yamanashi, Japan",https://www.gsj.jp/Map/EN/geology4-8.html,Geology of the Mitake-Shosenkyo District,"Koji MIMURA, Yuzo KATO and Masato KATADA",1984,https://www.gsj.jp/Map/EN/docs/5man_doc/08/08_047.htm,,Geological Survey of Japan,"08ï¼»TOKYOï¼½-047;YAMANASHI;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Mitake-Shosenkyo District
japan_mitsu,"Mitsu, Hiroshima, Japan",https://www.gsj.jp/Map/EN/geology4-13.html,Geology of the Mitsu District,Hirohisa MATSUURA,2001,https://www.gsj.jp/Map/EN/docs/5man_doc/13/13_015.htm,,Geological Survey of Japan,"13 [KOCHI]-015;HIROSHIMA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Mitsu District
japan_mitsumine,"Mitsumine, Saitama, Yamanashi, Tokyo, Japan",https://www.gsj.jp/Map/EN/geology4-8.html,Geology of the Mitsumine District,"Hidetoshi HARA, Hikaru UENO, Kenro TSUNODA, Ken-ichiro HISADA, Masaaki SHIMIZU, Keiji TAKEUCHI and Masanori OZAKI",2010,https://www.gsj.jp/Map/EN/docs/5man_doc/08/08_037.htm,,"Geological Survey of Japan, AIST","08ï¼»TOKYOï¼½-037;SAITAMA, YAMANASHI, TOKYO;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Mitsumine District
japan_miyako,"Miyako, Iwate, Japan",https://www.gsj.jp/Map/EN/geology4-6.html,Geology of the Miyako District,"Takashi YOSHIDA, Masato KATADA",1984,https://www.gsj.jp/Map/EN/docs/5man_doc/06/06_026.htm,,Geological Survey of Japan,"06ï¼»AKITAï¼½-026;IWATE;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Miyako District
japan_miyakonojo,"Miyakonojo, Miyazaki, Kagoshima, Japan",https://www.gsj.jp/Map/EN/geology4-15.html,Geology of the Miyakonojo District,"Yoshihito KINO, Ryohei OTA",1977,https://www.gsj.jp/Map/EN/docs/5man_doc/15/15_083.htm,,Geological Survey of Japan,"15 [KAGOSHIMA]-083;MIYAZAKI, KAGOSHIMA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Miyakonojo District
japan_miyanoharu,"Miyanoharu, Kumamoto, Oita, Japan",https://www.gsj.jp/Map/EN/geology4-14.html,Geology of the Miyanoharu District,Hiroki KAMADA,1997,https://www.gsj.jp/Map/EN/docs/5man_doc/14/14_085.htm,,Geological Survey of Japan,"14 [FUKUOKA]-085;KUMAMOTO, OITA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Miyanoharu District
japan_miyazaki,"Miyazaki, Miyazaki, Japan",https://www.gsj.jp/Map/EN/geology4-15.html,Geology of the Miyazaki District,"Yoshihito KINO, Kunio KAGEYAMA, Kimio OKUMURA, Hidenori ENDO, Osamu FUKUTA and Shozo YOKOYAMA",1984,https://www.gsj.jp/Map/EN/docs/5man_doc/15/15_076.htm,,Geological Survey of Japan,"15 [KAGOSHIMA]-076;MIYAZAKI;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Miyazaki District
japan_miyazu,"Miyazu, Kyoto, Hyogo, Japan",https://www.gsj.jp/Map/EN/geology4-10.html,"Explanatory Text of the Geological Map of Japan, Miyazu","Osamu HIROKAWA, Kazuo KURODA",1960,https://www.gsj.jp/Map/EN/docs/5man_doc/10/10_075.htm,,Geological Survey of Japan,"10ï¼»KANAZAWAï¼½-075;KYOTO, HYOGO;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Miyazu"
japan_moritake,"Moritake, Akita, Japan",https://www.gsj.jp/Map/EN/geology4-5.html,Geology of the Moritake District,"Atsushi OZAWA, Akira KUJIRAOKA, Yasuo AWATA, Taisuke TAKAYASU, Jiro HIRAYAMA and Junji NAKAI",1985,https://www.gsj.jp/Map/EN/docs/5man_doc/05/05_052.htm,,Geological Survey of Japan,"05ï¼»AOMORIï¼½-052;AKITA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Moritake District
japan_moriyoshi_yama,"Moriyoshiyama, Akita, Japan",https://www.gsj.jp/Map/EN/geology4-6.html,"Explanatory Text of the Geological Map of Japan, Moriyoshiyama","Atsushi OZAWA, Kiyoshi SUMI",1957,https://www.gsj.jp/Map/EN/docs/5man_doc/06/06_005.htm,,Geological Survey of Japan,"06ï¼»AKITAï¼½-005;AKITA;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Moriyoshiyama"
japan_morotsuka_yama,"Morotsukayama, Miyazaki, Japan",https://www.gsj.jp/Map/EN/geology4-15.html,Geology of the Morotsukayama District,"Isao IMAI, Yoji TERAOKA, Kimio OKUMURA, Nobukazu KAMBE and Koji ONO",1982,https://www.gsj.jp/Map/EN/docs/5man_doc/15/15_043.htm,,Geological Survey of Japan,"15 [KAGOSHIMA]-043;MIYAZAKI;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Morotsukayama District
japan_murasho,"Murasho, Miyazaki, Kumamoto, Japan",https://www.gsj.jp/Map/EN/geology4-15.html,Geology of the Murasho District,"Hidetoshi HARA, Katsumi KIMURA and Kazuki NAITO",2009,https://www.gsj.jp/Map/EN/docs/5man_doc/15/15_059.htm,,"Geological Survey of Japan, AIST","15 [KAGOSHIMA]-059;MIYAZAKI, KUMAMOTO;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Murasho District
japan_mutsu_kawauchi,"Mutsukawauchi, Aomori, Japan",https://www.gsj.jp/Map/EN/geology4-5.html,Geology of the Mutsukawauchi District,Fujio UEMURA,1975,https://www.gsj.jp/Map/EN/docs/5man_doc/05/05_007.htm,,Geological Survey of Japan,"05ï¼»AOMORIï¼½-007;AOMORI;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Mutsukawauchi District
japan_nago,"Nago, Chiba, Japan",https://www.gsj.jp/Map/EN/geology4-8.html,Geology of the Nago District,"Yasumoto SUZUKI, Kisaburo KODAMA and Takashi MITSUNASHI",1990,https://www.gsj.jp/Map/EN/docs/5man_doc/08/08_094.htm,,Geological Survey of Japan,"08 [TOKYO]-094;CHIBA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Nago District
japan_nakahama,"Nakahama, Aomori, Akita, Japan",https://www.gsj.jp/Map/EN/geology4-5.html,Geology of the Nakahama District,"Atsushi OZAWA, Nobuyuki TSUCHIYA and Kiyoshi SUMI",1983,https://www.gsj.jp/Map/EN/docs/5man_doc/05/05_035.htm,,Geological Survey of Japan,"05ï¼»AOMORIï¼½-035;AOMORI, AKITA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Nakahama District
japan_nakakoshiki,"Nakakoshiki, Kagoshima, Japan",https://www.gsj.jp/Map/EN/geology4-15.html,Geology of the Nakakoshiki District,"Eiji ENOUE, Keisaku TANAKA and Yoji TERAOKA",1982,https://www.gsj.jp/Map/EN/docs/5man_doc/15/15_078.htm,,Geological Survey of Japan,"15 [KAGOSHIMA]-078;KAGOSHIMA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Nakakoshiki District
japan_nakaminato,"Nakaminato, Ibaraki, Japan",https://www.gsj.jp/Map/EN/geology4-8.html,Geology of the Nakaminato District,"Toru SAKAMOTO, Keisaku TANAKA, Tatsunori SOYA, (Yasuji NOMA and Kyuya MATSUNOï¼",1972,https://www.gsj.jp/Map/EN/docs/5man_doc/08/08_011.htm,,Geological Survey of Japan,"08ï¼»TOKYOï¼½-011;IBARAKI;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Nakaminato District
japan_nanbu,"Nanbu, Shizuoka, Yamanashi, Japan",https://www.gsj.jp/Map/EN/geology4-8.html,Geology of the Nanbu District,"Yuichi SUGIYAMA, Tokihiko MATSUDA",2014,https://www.gsj.jp/Map/EN/docs/5man_doc/08/08_079.htm,,"Geological Survey of Japan, AIST","08ï¼»TOKYOï¼½-079;SHIZUOKA, YAMANASHI;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Nanbu District
japan_nara,"Nara, Kyoto, Nara, Japan",https://www.gsj.jp/Map/EN/geology4-11.html,Geology of the Nara District,"Masanori OZAKI, Akira SANGAWA, Kazuhiro MIYAZAKI, Yoshiharu NISHIOKA, Yoshinori MIYACHI, Keiji TAKEUCHI and Yusaku TAGUCHI",2000,https://www.gsj.jp/Map/EN/docs/5man_doc/11/11_052.htm,,Geological Survey of Japan,"11ï¼»KYOTOï¼½-052;KYOTO, NARA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Nara District
japan_neo,"Neo, Gifu, Fukui, Japan",https://www.gsj.jp/Map/EN/geology4-10.html,"Explanatory Text of the Geological Map of Japan, Neo",Masatora KAWAI,1964,https://www.gsj.jp/Map/EN/docs/5man_doc/10/10_069.htm,,Geological Survey of Japan,"10ï¼»KANAZAWAï¼½-069;GIFU, FUKUI;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Neo"
japan_neu,"Neu, Tottori, Shimane, Okayama, Japan",https://www.gsj.jp/Map/EN/geology4-12.html,"Explanatory Text of the Geological Map of Japan, Neu","Hitoshi HATTORI, Masato KATADA",1964,https://www.gsj.jp/Map/EN/docs/5man_doc/12/12_029.htm,,Geological Survey of Japan,"12 [OKAYAMA]-029;TOTTORI, SHIMANE, OKAYAMA;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Neu"
japan_nii,"Nii, Nagasaki, Japan",https://www.gsj.jp/Map/EN/geology4-14.html,"Explanatory Text of the Geological Map of Japan, Nii","Hideho SAWATA, Yoji KITAGAWA",1961,https://www.gsj.jp/Map/EN/docs/5man_doc/14/14_003.htm,,Geological Survey of Japan,"14 [FUKUOKA]-003;NAGASAKI;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Nii"
japan_nishikata,"Nishikata, Kagoshima, Japan",https://www.gsj.jp/Map/EN/geology4-15.html,"Explanatory Text of the Geological Map of Japan, Nishigata","Nobukazu KAMBE, Atsushi OZAWA",1963,https://www.gsj.jp/Map/EN/docs/5man_doc/15/15_071.htm,,Geological Survey of Japan,"15 [KAGOSHIMA]-071;KAGOSHIMA;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Nishigata"
